game_id,home_team,away_team,went_ot,home_goals,away_goals,home_xg,away_xg,home_shots,away_shots,home_assists,away_assists,home_penalties_min,away_penalties_min,home_penalties_committed,away_penalties_committed,total_toi,game_num,home_win,goal_diff,xg_diff
game_209,india,usa,1,5,4,2.9416,3.3559,28,32,7,5,18,14,9,7,4236.81,209,1,1,-0.4142999999999999
game_210,germany,china,0,2,3,2.3107,3.8446000000000002,19,30,3,6,6,18,3,9,3600.01,210,0,-1,-1.5339
game_211,peru,mexico,0,1,2,2.2736,2.0703,24,21,2,3,10,10,5,5,3600.0,211,0,-1,0.20330000000000004
game_212,pakistan,uae,0,4,0,2.9742,1.9813,29,19,5,0,20,14,10,7,3599.98,212,1,4,0.9929000000000001
game_213,guatemala,netherlands,0,4,0,2.3145,2.505,25,30,8,0,10,8,5,4,3600.0,213,1,4,-0.1905000000000001
game_214,france,thailand,0,2,1,2.8247999999999998,2.2197,27,17,2,2,8,16,4,8,3600.02,214,1,1,0.6050999999999997
game_215,saudi_arabia,rwanda,0,4,2,3.867,2.7359,30,26,7,2,12,20,5,10,3600.0,215,1,2,1.1311
game_216,ethiopia,uk,0,1,6,3.0923,3.0854999999999997,27,25,2,7,22,10,11,4,3599.99,216,0,-5,0.006800000000000139
game_217,kazakhstan,south_korea,0,5,0,4.1695,1.3887,35,13,10,0,6,24,3,12,3599.98,217,1,5,2.7808
game_218,oman,morocco,1,6,5,3.3498,3.2666999999999997,30,32,9,9,18,12,9,6,3769.04,218,1,1,0.0831000000000004
game_219,philippines,indonesia,1,4,3,3.3724,2.5261,28,25,7,6,12,20,6,10,4243.68,219,1,1,0.8462999999999998
game_220,singapore,new_zealand,0,6,1,4.9532,3.2443999999999997,35,30,9,2,16,22,8,11,3600.01,220,1,5,1.7088
game_221,serbia,panama,0,4,5,3.0437,3.7805999999999997,29,34,7,7,10,6,5,3,3599.99,221,0,-1,-0.7368999999999999
game_222,canada,iceland,0,3,7,3.9868,3.55,34,32,5,10,14,20,7,10,3600.0,222,0,-4,0.4368000000000003
game_223,switzerland,vietnam,0,1,0,3.4053,2.1896,27,22,0,0,8,14,4,7,3600.01,223,1,1,1.2157
game_224,mongolia,brazil,0,3,4,2.9786,2.1799,32,15,6,6,26,14,13,7,3600.0099999999998,224,0,-1,0.7987000000000002
game_225,rwanda,saudi_arabia,0,6,0,2.8146,1.8239,29,16,7,0,12,10,6,5,3600.01,225,1,6,0.9906999999999999
game_226,germany,thailand,0,3,4,2.9486,3.6186,28,28,4,8,8,10,4,5,3600.0,226,0,-1,-0.6699999999999999
game_227,france,china,1,1,2,3.4705,2.6376999999999997,30,24,0,4,4,22,2,9,4306.19,227,0,-1,0.8328000000000002
game_228,ethiopia,pakistan,1,2,3,3.9555,3.7580999999999998,34,36,4,4,18,32,9,16,3931.03,228,0,-1,0.19740000000000002
game_229,indonesia,brazil,0,3,4,2.1241,2.4152,23,22,4,5,6,18,3,9,3600.01,229,0,-1,-0.29110000000000014
game_230,peru,uae,0,0,1,3.652,2.0852,33,21,0,2,8,8,4,4,3600.02,230,0,-1,1.5668000000000002
game_231,mexico,serbia,1,2,1,3.9560999999999997,3.231,35,36,3,2,8,16,4,8,3848.52,231,1,1,0.7250999999999999
game_232,new_zealand,india,0,0,2,4.3979,1.8871,37,19,0,1,8,16,4,8,3600.0,232,0,-2,2.5107999999999997
game_233,canada,mongolia,1,2,1,2.1998,2.3226,21,27,2,2,12,8,6,4,3986.67,233,1,1,-0.1227999999999998
game_234,netherlands,usa,0,7,3,6.4725,1.5973000000000002,40,18,11,5,6,36,3,17,3599.9900000000002,234,1,4,4.8751999999999995
game_235,singapore,kazakhstan,0,5,2,3.0717,3.2418,27,34,7,4,8,8,4,4,3600.01,235,1,3,-0.17010000000000014
game_236,guatemala,vietnam,0,2,3,2.4452,2.5019,20,28,4,6,12,10,6,5,3600.0,236,0,-1,-0.056700000000000195
game_237,iceland,south_korea,0,8,2,5.439,1.6396,37,18,11,4,6,37,3,16,3599.9900000000002,237,1,6,3.7994000000000003
game_238,philippines,panama,1,5,6,2.0289,4.2474,23,35,8,6,14,0,7,0,3790.83,238,0,-1,-2.2184999999999997
game_239,morocco,oman,0,4,0,3.5059,1.8033000000000001,31,23,8,0,8,12,4,6,3600.0,239,1,4,1.7026
game_240,switzerland,uk,0,2,0,2.4679,2.7894,24,23,3,0,12,8,6,4,3599.98,240,1,2,-0.3214999999999999
game_241,india,france,0,4,2,3.3458,3.0723000000000003,30,31,6,4,4,14,2,7,3600.0,241,1,2,0.27349999999999985
game_242,china,philippines,0,4,0,3.8232,1.7106,32,20,7,0,6,12,3,6,3600.0099999999998,242,1,4,2.1126
game_243,new_zealand,peru,0,0,4,1.8833,2.6502,19,24,0,8,14,8,7,4,3599.99,243,0,-4,-0.7668999999999999
game_244,saudi_arabia,vietnam,1,0,1,2.5715,3.0850999999999997,21,29,0,2,16,14,8,7,4353.6,244,0,-1,-0.5135999999999998
game_245,morocco,netherlands,1,5,4,3.6181,3.1845,37,32,6,5,6,10,3,5,3764.71,245,1,1,0.4336000000000002
game_246,rwanda,south_korea,0,2,3,2.7139,3.8026,23,30,3,6,20,10,10,5,3600.0,246,0,-1,-1.0886999999999998
game_247,iceland,ethiopia,0,0,3,3.1789,2.213,32,23,0,4,10,8,5,4,3599.98,247,0,-3,0.9659
game_248,uk,switzerland,0,5,1,3.7244,1.6054,30,19,10,2,8,16,4,8,3600.0,248,1,4,2.119
game_249,pakistan,mongolia,0,5,0,3.3201,1.5301,29,19,10,0,12,20,6,9,3600.0,249,1,5,1.79
game_250,thailand,serbia,0,3,1,4.1261,2.7911,37,25,3,2,12,14,6,7,3600.04,250,1,2,1.335
game_251,panama,usa,0,6,1,2.9585,1.9467999999999999,23,15,7,2,16,12,8,6,3599.99,251,1,5,1.0117
game_252,brazil,guatemala,0,3,2,3.373,2.0723,31,22,4,4,18,18,9,9,3599.99,252,1,1,1.3007000000000004
game_253,mexico,indonesia,0,1,3,2.8215,2.2965999999999998,26,22,2,5,12,4,6,2,3600.0,253,0,-2,0.5249000000000001
game_254,uae,singapore,0,1,4,3.2648,2.3744,25,21,1,6,14,24,7,12,3599.9900000000002,254,0,-3,0.8904000000000001
game_255,oman,kazakhstan,1,4,3,4.5285,3.6954,36,30,7,4,32,22,16,10,6137.96,255,1,1,0.8331000000000004
game_256,canada,germany,1,2,3,2.324,1.6838,19,15,4,5,9,10,3,5,3996.9100000000003,256,0,-1,0.6401999999999999
game_257,rwanda,morocco,0,5,3,2.838,3.2036,26,35,10,5,20,14,10,7,3599.99,257,1,2,-0.3655999999999997
game_258,peru,vietnam,0,4,0,2.5224,1.345,23,16,6,0,6,14,3,7,3600.01,258,1,4,1.1774000000000002
game_259,thailand,mongolia,0,1,2,3.267,2.3616,21,22,2,3,22,20,10,10,3599.9900000000002,259,0,-1,0.9053999999999998
game_260,iceland,usa,1,2,3,2.643,3.4806999999999997,22,36,4,5,14,16,7,8,3642.07,260,0,-1,-0.8376999999999999
game_261,saudi_arabia,ethiopia,0,3,2,3.1295,2.8939,27,29,3,1,12,20,6,10,3600.0099999999998,261,1,1,0.23560000000000025
game_262,indonesia,china,1,2,3,3.8886000000000003,3.7605000000000004,40,31,4,5,12,22,5,11,4758.51,262,0,-1,0.12809999999999988
game_263,uk,mexico,0,5,2,3.144,4.4326,29,39,8,2,8,10,4,5,3599.9700000000003,263,1,3,-1.2885999999999997
game_264,kazakhstan,india,0,2,3,2.3061,2.5155000000000003,26,24,4,6,14,4,7,2,3600.01,264,0,-1,-0.20940000000000047
game_265,france,south_korea,1,4,3,3.0114,2.5624000000000002,26,21,4,3,12,8,6,4,3686.75,265,1,1,0.44899999999999984
game_266,guatemala,oman,1,4,3,3.3118,3.5897,29,34,6,4,20,22,10,11,4190.32,266,1,1,-0.27790000000000026
game_267,pakistan,germany,0,3,1,3.1545,2.4274,25,20,5,0,12,14,6,7,3599.9900000000002,267,1,2,0.7271000000000001
game_268,panama,new_zealand,1,2,1,2.6637,3.0373,24,28,3,1,6,12,3,6,3788.91,268,1,1,-0.37360000000000015
game_269,canada,philippines,0,0,1,2.464,2.7747,23,27,0,2,10,12,5,6,3600.0,269,0,-1,-0.3107000000000002
game_270,brazil,serbia,0,3,1,3.0917000000000003,3.8097999999999996,27,29,2,2,22,8,11,4,3600.0,270,1,2,-0.7180999999999993
game_271,singapore,switzerland,0,8,2,4.5704,3.1473,35,31,11,4,16,20,8,10,3600.0,271,1,6,1.4231000000000003
game_272,uae,netherlands,1,2,1,3.0571,2.6323,30,26,3,2,19,22,8,11,4449.28,272,1,1,0.4248000000000003
game_273,thailand,new_zealand,0,5,3,3.1774,3.0252,22,30,5,4,8,20,4,10,3599.9900000000002,273,1,2,0.1522000000000001
game_274,morocco,kazakhstan,0,4,3,3.2594000000000003,2.2093,27,26,5,4,12,12,6,6,3600.0,274,1,1,1.0501000000000005
game_275,rwanda,ethiopia,0,2,5,3.5613,3.0189000000000004,32,27,1,7,16,20,8,10,3600.03,275,0,-3,0.5423999999999998
game_276,uae,saudi_arabia,1,1,2,2.12,2.0069,20,22,2,4,15,10,6,5,3733.66,276,0,-1,0.1131000000000002
game_277,pakistan,france,0,2,3,3.2012,2.3317,24,19,4,2,14,15,7,6,3599.98,277,0,-1,0.8694999999999999
game_278,switzerland,singapore,1,3,2,3.2851,3.0572,34,31,6,3,16,20,8,10,4580.7,278,1,1,0.2279
game_279,peru,iceland,0,6,3,3.4101,3.3434,28,30,11,2,14,18,7,9,3600.0099999999998,279,1,3,0.06669999999999998
game_280,oman,south_korea,1,5,4,3.6117,3.2446,30,33,9,7,12,26,6,13,4036.3,280,1,1,0.36709999999999976
game_281,china,mongolia,0,0,1,2.8176,2.2573,22,27,0,2,12,14,6,7,3600.0,281,0,-1,0.5603000000000002
game_282,guatemala,brazil,1,3,2,3.1683,4.3628,34,40,5,2,14,12,7,6,4504.47,282,1,1,-1.1945000000000001
game_283,philippines,vietnam,0,0,4,1.8754,2.9801,18,28,0,7,14,10,7,5,3600.02,283,0,-4,-1.1047000000000002
game_284,mexico,serbia,0,1,5,3.2704,3.6952,32,37,1,10,14,10,6,5,3600.0099999999998,284,0,-4,-0.42479999999999984
game_285,canada,usa,1,5,4,4.1659999999999995,2.9464,37,26,8,7,6,10,3,5,3716.35,285,1,1,1.2195999999999994
game_286,netherlands,indonesia,0,1,0,1.6891,1.7716,16,19,1,0,14,10,7,5,3599.99,286,1,1,-0.08250000000000002
game_287,panama,india,0,3,2,2.5187,3.1611,26,31,6,4,10,6,5,3,3600.0,287,1,1,-0.6423999999999999
game_288,uk,germany,0,7,2,3.6304,1.3323,27,13,13,4,2,8,1,4,3599.98,288,1,5,2.2981
game_289,rwanda,brazil,1,5,6,4.4714,3.3545,43,26,9,11,17,12,7,6,3823.4300000000003,289,0,-1,1.1169000000000002
game_290,saudi_arabia,mexico,0,2,3,2.6489,3.891,25,34,4,4,14,10,7,5,3600.0,290,0,-1,-1.2421000000000002
game_291,philippines,guatemala,0,1,0,2.1111,3.7931,26,32,1,0,16,10,8,5,3599.99,291,1,1,-1.682
game_292,china,indonesia,0,1,3,3.5907,2.5376,28,32,2,6,16,12,8,6,3600.0,292,0,-2,1.0531000000000001
game_293,france,india,0,0,3,2.0599,3.0215,21,22,0,3,16,10,8,5,3600.0,293,0,-3,-0.9616000000000002
game_294,south_korea,serbia,0,1,4,2.9377999999999997,4.9805,31,37,0,5,24,10,12,5,3599.99,294,0,-3,-2.0427000000000004
game_295,ethiopia,mongolia,0,5,1,2.729,1.3734,27,19,7,1,10,12,5,6,3600.0,295,1,4,1.3556000000000001
game_296,panama,oman,1,4,3,4.2234,3.5795,33,30,7,6,10,18,5,9,3609.89,296,1,1,0.6438999999999999
game_297,singapore,morocco,1,5,4,3.265,4.9094999999999995,32,43,6,6,20,10,10,5,4330.15,297,1,1,-1.6444999999999994
game_298,peru,uk,1,3,2,3.0616,2.9609,27,29,5,2,12,12,6,6,3886.87,298,1,1,0.10069999999999979
game_299,canada,netherlands,0,1,5,2.9596,3.6623,26,26,2,7,24,17,12,7,3599.9900000000002,299,0,-4,-0.7027000000000001
game_300,new_zealand,usa,0,5,0,3.6523,2.692,32,24,6,0,13,17,5,7,3599.9900000000002,300,1,5,0.9602999999999997
game_301,iceland,switzerland,1,2,1,2.8726,2.2574,29,28,3,2,12,10,6,5,3796.73,301,1,1,0.6151999999999997
game_302,thailand,germany,0,2,4,2.763,2.5771,21,24,3,6,20,8,10,4,3600.0,302,0,-2,0.18589999999999973
game_303,vietnam,pakistan,1,4,3,3.7083999999999997,3.3357,29,27,5,5,10,26,5,13,3968.52,303,1,1,0.3726999999999996
game_304,uae,kazakhstan,0,0,1,1.9653999999999998,1.3655000000000002,18,15,0,2,12,6,6,3,3600.0,304,0,-1,0.5998999999999997
game_305,kazakhstan,uae,0,3,6,2.6772,3.2803,30,27,4,10,20,14,10,6,3599.9900000000002,305,0,-3,-0.6031
game_306,vietnam,oman,0,4,3,2.5566,3.4582,23,29,7,5,6,10,3,5,3600.02,306,1,1,-0.9016000000000002
game_307,panama,singapore,0,8,3,6.2626,3.064,41,28,12,5,16,24,8,12,3600.01,307,1,5,3.1986
game_308,canada,indonesia,0,0,1,2.0789,2.7591,20,30,0,0,12,2,6,1,3600.0099999999998,308,0,-1,-0.6802000000000001
game_309,saudi_arabia,new_zealand,0,5,1,2.9937,2.3918,24,26,7,1,2,16,1,8,3599.9900000000002,309,1,4,0.6019000000000001
game_310,switzerland,south_korea,0,2,3,2.3479,3.1815,24,25,4,5,20,8,10,4,3599.97,310,0,-1,-0.8336000000000001
game_311,netherlands,france,0,0,2,1.6994,2.1021,15,22,0,2,8,8,3,4,3600.0,311,0,-2,-0.40270000000000006
game_312,ethiopia,guatemala,0,3,2,2.8534,3.2926,31,32,5,4,10,16,5,8,3600.0099999999998,312,1,1,-0.43920000000000003
game_313,germany,brazil,0,2,6,1.7247999999999999,3.8768,19,30,3,11,16,10,8,5,3600.0,313,0,-4,-2.152
game_314,uk,peru,1,2,3,3.8296,4.2378,29,37,4,2,12,18,6,9,4207.38,314,0,-1,-0.4081999999999999
game_315,india,mexico,1,2,1,2.897,3.401,34,32,4,2,12,16,6,8,4593.96,315,1,1,-0.504
game_316,thailand,serbia,0,5,4,3.2055,4.0761,30,33,7,6,14,10,7,5,3600.0099999999998,316,1,1,-0.8706000000000005
game_317,saudi_arabia,indonesia,1,2,1,3.7575000000000003,4.2124999999999995,35,37,3,2,29,18,13,9,6196.82,317,1,1,-0.4549999999999992
game_318,india,uk,0,6,3,3.8836,2.511,38,24,8,5,4,8,2,4,3600.01,318,1,3,1.3725999999999998
game_319,rwanda,france,0,3,0,2.4854000000000003,3.5354,24,29,6,0,20,8,10,4,3600.0,319,1,3,-1.0499999999999998
game_320,germany,south_korea,0,5,4,3.2492,2.5202999999999998,29,21,6,7,6,12,3,6,3600.01,320,1,1,0.7289000000000003
game_321,kazakhstan,china,0,1,2,2.364,1.9755,25,17,1,3,4,10,2,5,3600.0,321,0,-1,0.38849999999999985
game_322,ethiopia,iceland,1,3,2,2.9888,2.4332,27,25,3,3,14,18,7,9,3863.12,322,1,1,0.5556000000000001
game_323,oman,pakistan,0,3,5,2.9782,5.744199999999999,25,43,4,7,33,14,14,7,3600.0099999999998,323,0,-2,-2.765999999999999
game_324,netherlands,new_zealand,0,2,3,2.7296,2.3725,27,26,4,3,17,10,7,5,3600.02,324,0,-1,0.3571
game_325,philippines,panama,0,1,2,3.3605,2.5903,30,29,2,4,2,12,1,5,3600.01,325,0,-1,0.7702
game_326,usa,vietnam,1,2,3,2.8922,2.1642,23,22,4,6,19,14,8,7,3971.29,326,0,-1,0.7279999999999998
game_327,brazil,mexico,0,1,4,2.8517,2.2670999999999997,26,23,2,7,10,14,5,7,3600.0099999999998,327,0,-3,0.5846000000000005
game_328,morocco,guatemala,1,3,4,2.1125,3.4834,25,36,4,6,18,16,9,8,3715.32,328,0,-1,-1.3709000000000002
game_329,canada,mongolia,0,4,0,3.6536999999999997,1.3021,31,14,6,0,10,14,5,7,3600.0,329,1,4,2.3515999999999995
game_330,uae,singapore,0,0,3,2.3442,2.6271999999999998,22,24,0,6,12,12,6,6,3600.0,330,0,-3,-0.2829999999999999
game_331,saudi_arabia,france,0,3,1,2.2813,2.1004,20,20,6,2,16,16,8,8,3600.0,331,1,2,0.18089999999999984
game_332,usa,serbia,0,6,4,3.7286,4.042,35,34,10,3,22,12,11,6,3599.98,332,1,2,-0.3133999999999997
game_333,mongolia,vietnam,0,2,3,2.3004,2.6189,24,24,4,6,19,12,8,6,3600.0,333,0,-1,-0.3185000000000002
game_334,india,peru,0,1,5,4.6717,1.4968,40,18,2,6,4,18,2,9,3599.99,334,0,-4,3.1749000000000005
game_335,south_korea,rwanda,0,6,1,4.0564,2.1498,32,20,10,2,12,20,6,10,3600.02,335,1,5,1.9066
game_336,ethiopia,mexico,1,5,4,3.8587,3.6055,31,30,8,7,12,14,6,6,4208.38,336,1,1,0.25319999999999965
game_337,uae,panama,1,2,3,2.2121,4.2981,23,39,3,4,16,8,8,4,4739.13,337,0,-1,-2.086
game_338,indonesia,philippines,0,1,6,2.038,2.5016,23,25,2,9,10,10,5,5,3599.99,338,0,-5,-0.4636
game_339,brazil,switzerland,1,3,2,4.0999,2.9881,32,36,4,2,12,24,6,12,5347.85,339,1,1,1.1117999999999997
game_340,guatemala,china,0,6,0,3.1043,2.0647,31,22,10,0,6,12,3,6,3600.0299999999997,340,1,6,1.0395999999999996
game_341,oman,netherlands,0,0,2,2.7592,1.6392,27,16,0,4,6,6,3,3,3600.0,341,0,-2,1.1199999999999999
game_342,morocco,iceland,0,3,4,3.3988,2.0473,27,23,2,8,6,14,3,7,3599.99,342,0,-1,1.3515000000000001
game_343,pakistan,thailand,1,4,3,3.6174999999999997,3.1484,31,27,8,4,16,16,8,8,3620.4,343,1,1,0.46909999999999963
game_344,new_zealand,singapore,1,3,2,4.2036999999999995,3.6412,39,34,4,4,12,16,6,8,4682.24,344,1,1,0.5624999999999996
game_345,germany,uk,0,4,1,2.9541,2.7475,25,23,8,2,8,8,4,4,3600.0299999999997,345,1,3,0.2065999999999999
game_346,guatemala,saudi_arabia,0,0,2,3.6294,2.1673999999999998,31,22,0,4,14,8,7,4,3599.98,346,0,-2,1.4620000000000002
game_347,serbia,vietnam,1,4,3,5.7572,4.6318,47,48,7,4,23,16,10,7,5830.06,347,1,1,1.1254
game_348,thailand,philippines,0,5,0,2.768,2.0236,24,24,6,0,12,6,5,3,3600.0,348,1,5,0.7443999999999997
game_349,rwanda,india,0,2,3,2.4186,1.482,24,20,3,4,6,4,3,2,3599.98,349,0,-1,0.9366000000000001
game_350,morocco,pakistan,1,7,6,3.7706,3.0878,30,31,12,11,10,26,5,13,4371.17,350,1,1,0.6827999999999999
game_351,south_korea,panama,0,3,5,2.3984,3.1760999999999995,24,25,4,8,15,6,6,3,3600.02,351,0,-2,-0.7776999999999994
game_352,new_zealand,iceland,0,0,2,3.7617999999999996,2.5393,33,21,0,3,10,20,5,9,3599.98,352,0,-2,1.2224999999999997
game_353,germany,mongolia,0,5,4,5.0524000000000004,1.7792999999999999,41,19,8,6,10,18,5,9,3599.9900000000002,353,1,1,3.2731000000000003
game_354,netherlands,ethiopia,0,4,1,3.6414999999999997,1.5316,26,18,7,1,8,20,4,10,3600.01,354,1,3,2.1098999999999997
game_355,singapore,oman,0,6,4,6.4507,3.0676,44,25,12,7,20,32,10,15,3600.01,355,1,2,3.3831
game_356,uk,china,0,2,3,2.3346,3.5646999999999998,21,28,2,6,12,6,6,3,3600.01,356,0,-1,-1.2300999999999997
game_357,canada,switzerland,0,1,5,2.3814,4.6299,22,34,2,7,26,18,13,9,3599.98,357,0,-4,-2.2485
game_358,france,indonesia,0,5,4,3.5861,1.3691,28,14,10,8,16,13,8,5,3599.99,358,1,1,2.217
game_359,peru,kazakhstan,0,5,4,3.1633,1.8034,26,20,6,7,10,14,5,7,3599.99,359,1,1,1.3599
game_360,mexico,usa,0,1,2,4.5264999999999995,1.3728000000000002,39,15,2,3,14,12,7,5,3599.9900000000002,360,0,-1,3.1536999999999993
game_361,brazil,uae,0,8,2,5.3846,1.3464,39,15,10,3,12,20,6,10,3599.98,361,1,6,4.0382
game_362,saudi_arabia,guatemala,0,2,3,2.0295,2.4648000000000003,20,26,4,4,8,8,4,4,3599.9900000000002,362,0,-1,-0.43530000000000024
game_363,rwanda,thailand,0,3,4,2.7621,4.1201,27,29,6,7,18,10,9,5,3600.02,363,0,-1,-1.3579999999999997
game_364,new_zealand,morocco,0,2,1,2.3356,1.8687,29,17,2,2,18,12,9,6,3600.0,364,1,1,0.46689999999999987
game_365,serbia,mexico,1,4,5,2.7247000000000003,5.9656,27,54,6,6,20,12,10,6,4317.76,365,0,-1,-3.2409
game_366,pakistan,indonesia,0,2,1,3.9607,2.3761,28,21,4,1,18,14,9,6,3600.0,366,1,1,1.5846
game_367,china,vietnam,0,0,4,3.2878,4.3976,22,34,0,6,18,12,9,6,3599.9900000000002,367,0,-4,-1.1098
game_368,switzerland,philippines,1,1,0,2.6397,1.8208,28,18,2,0,10,21,5,9,4146.95,368,1,1,0.8189
game_369,mongolia,panama,0,2,3,2.6211,1.8762,23,17,4,4,8,10,4,5,3599.9900000000002,369,0,-1,0.7449000000000001
game_370,canada,ethiopia,0,6,3,2.7165,1.9331,27,18,8,3,8,8,4,4,3599.99,370,1,3,0.7833999999999999
game_371,kazakhstan,uk,1,4,3,2.3557,4.2754,22,33,5,5,10,10,5,5,3823.15,371,1,1,-1.9197000000000002
game_372,india,netherlands,1,3,4,2.8806,3.2184,33,28,4,6,14,10,7,5,5035.64,372,0,-1,-0.3378000000000001
game_373,peru,oman,0,4,3,3.5031,2.8453,30,24,6,4,8,18,4,9,3599.99,373,1,1,0.6577999999999999
game_374,brazil,france,0,3,2,2.0425,2.9395,16,26,4,4,24,14,12,7,3600.0,374,1,1,-0.8969999999999998
game_375,south_korea,uae,1,3,2,3.5039,3.0229,34,24,4,3,29,16,12,8,4330.97,375,1,1,0.48099999999999987
game_376,iceland,singapore,0,4,1,5.3285,2.8536,39,26,7,2,14,23,7,10,3599.98,376,1,3,2.4749
game_377,usa,germany,0,4,3,3.5807,1.9329999999999998,28,18,5,3,2,16,1,8,3599.9900000000002,377,1,1,1.6477000000000004
game_378,serbia,rwanda,0,2,1,3.4527,2.4189,30,21,3,2,16,16,7,8,3600.0,378,1,1,1.0338000000000003
game_379,oman,iceland,0,2,4,2.3729,3.4105,23,28,4,6,20,4,10,2,3600.0099999999998,379,0,-2,-1.0375999999999999
game_380,ethiopia,south_korea,0,6,5,3.2596000000000003,2.6656,26,29,6,10,12,12,6,6,3600.0,380,1,1,0.5940000000000003
game_381,panama,morocco,1,3,2,4.2511,3.8219000000000003,43,37,5,1,18,12,8,6,5658.42,381,1,1,0.4291999999999998
game_382,singapore,saudi_arabia,1,3,2,2.831,2.6498,25,23,4,4,12,8,6,4,3918.88,382,1,1,0.18120000000000003
game_383,india,usa,0,2,1,2.1939,3.9791000000000003,23,36,4,2,8,14,4,7,3600.0099999999998,383,1,1,-1.7852000000000001
game_384,germany,guatemala,0,9,4,3.2087,3.3087999999999997,32,32,16,7,8,10,4,5,3600.01,384,1,5,-0.10009999999999986
game_385,mexico,pakistan,1,7,6,4.6026,3.7517,34,36,13,7,14,24,7,12,4386.29,385,1,1,0.8508999999999998
game_386,netherlands,mongolia,0,5,1,3.5541,1.0707,27,17,9,1,2,12,1,6,3600.01,386,1,4,2.4834
game_387,thailand,china,0,1,3,2.1589,3.3682,19,28,1,5,18,6,8,3,3600.01,387,0,-2,-1.2092999999999998
game_388,uk,peru,0,2,1,2.1794000000000002,2.5575,19,23,4,1,4,8,2,4,3600.0,388,1,1,-0.3780999999999999
game_389,philippines,switzerland,0,5,0,2.5844,2.1917,25,21,7,0,14,14,7,7,3599.9900000000002,389,1,5,0.39270000000000005
game_390,france,new_zealand,0,6,4,3.6283,2.4351,25,22,10,6,8,24,4,11,3599.97,390,1,2,1.1932
game_391,uae,vietnam,0,4,3,2.7022999999999997,3.2031,22,31,6,5,6,14,3,7,3599.99,391,1,1,-0.5008000000000004
game_392,brazil,kazakhstan,0,3,1,3.8854,2.365,26,25,6,1,12,20,6,10,3600.0,392,1,2,1.5204
game_393,indonesia,canada,0,1,2,2.8561,2.7867,26,23,1,4,18,14,9,7,3600.0099999999998,393,0,-1,0.0693999999999999
game_394,thailand,oman,0,5,3,7.3472,1.1985000000000001,47,15,8,2,6,35,3,16,3599.9900000000002,394,1,2,6.1487
game_395,uae,morocco,0,4,1,2.5465,2.0273,23,23,6,2,6,14,3,7,3599.99,395,1,3,0.5192000000000001
game_396,china,peru,0,1,3,2.669,2.7563000000000004,25,26,2,6,12,6,6,3,3600.0,396,0,-2,-0.08730000000000038
game_397,iceland,new_zealand,0,2,0,2.1365,2.4589,20,23,4,0,10,6,5,2,3600.0,397,1,2,-0.3224
game_398,usa,pakistan,0,2,3,3.5507999999999997,4.037599999999999,29,34,4,3,20,16,10,8,3600.0099999999998,398,0,-1,-0.4867999999999997
game_399,ethiopia,saudi_arabia,0,6,1,4.1599,3.1933,35,27,7,1,26,26,12,13,3599.98,399,1,5,0.9666000000000006
game_400,mongolia,south_korea,0,2,6,3.5075000000000003,3.7251000000000003,31,35,3,7,10,20,5,10,3600.0,400,0,-4,-0.21760000000000002
game_401,indonesia,france,0,2,1,2.9421,3.388,25,30,4,2,8,20,4,10,3600.0,401,1,1,-0.44589999999999996
game_402,mexico,germany,0,2,3,3.3837,2.9469000000000003,28,24,2,6,28,8,14,4,3600.01,402,0,-1,0.43679999999999986
game_403,canada,guatemala,0,4,1,2.2470999999999997,1.8911,23,20,7,1,8,12,4,6,3600.01,403,1,3,0.35599999999999965
game_404,singapore,rwanda,1,5,6,7.411099999999999,6.4452,55,59,7,7,36,42,17,20,7090.86,404,0,-1,0.9658999999999995
game_405,vietnam,netherlands,0,1,4,2.1109999999999998,3.198,22,27,1,8,14,6,7,3,3600.0,405,0,-3,-1.0870000000000002
game_406,india,serbia,0,2,1,4.1005,2.4637,47,25,4,2,6,8,3,4,3599.9900000000002,406,1,1,1.6368000000000005
game_407,uk,philippines,1,3,2,2.3607,2.0549,18,20,5,3,12,8,6,4,3611.65,407,1,1,0.30580000000000007
game_408,kazakhstan,switzerland,0,3,1,2.3332,1.9544,23,17,4,2,16,16,8,7,3600.0,408,1,2,0.37880000000000025
game_409,brazil,panama,0,4,3,3.0473,3.0141,27,29,5,6,18,8,9,4,3600.0,409,1,1,0.033199999999999896
game_410,new_zealand,saudi_arabia,0,1,3,3.9095,1.9491,30,18,2,0,12,20,6,10,3600.01,410,0,-2,1.9604
game_411,singapore,china,1,2,3,3.4125,3.4174,35,28,4,4,20,12,10,6,3840.29,411,0,-1,-0.0049000000000001265
game_412,brazil,rwanda,0,4,1,2.9771,1.1681,23,15,7,1,4,12,2,6,3599.98,412,1,3,1.8090000000000002
game_413,canada,serbia,0,5,4,4.0568,3.7615,35,33,8,3,16,16,7,7,3600.0099999999998,413,1,1,0.2953000000000001
game_414,kazakhstan,panama,0,1,2,1.9118,1.8424,19,16,0,4,14,2,7,1,3599.99,414,0,-1,0.0693999999999999
game_415,ethiopia,pakistan,1,5,6,2.8266,3.6924,25,36,8,9,17,14,7,7,3784.03,415,0,-1,-0.8658000000000001
game_416,thailand,guatemala,1,3,4,4.1783,4.0999,38,43,5,8,16,16,8,8,4021.03,416,0,-1,0.07840000000000025
game_417,morocco,oman,0,4,5,3.0754,2.3449,23,22,7,7,16,12,8,6,3600.02,417,0,-1,0.7305000000000001
