game_id,record_id,home_team,away_team,went_ot,home_off_line,home_def_pairing,away_off_line,away_def_pairing,home_goalie,away_goalie,toi,home_assists,home_shots,home_xg,home_max_xg,home_goals,away_assists,away_shots,away_xg,away_max_xg,away_goals,home_penalties_committed,home_penalty_minutes,away_penalties_committed,away_penalty_minutes,half
game_1225,record_4946,peru,oman,1,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_218,player_id_266,731.36,4,10,1.4378,0.162,4,0,5,0.5427,0.1164,0,3,6,10,22,first
game_1226,record_4975,pakistan,mongolia,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_106,player_id_220,715.21,2,15,2.4302,0.1669,1,0,4,0.2762,0.0757,0,1,2,6,12,first
game_1229,record_5032,guatemala,serbia,1,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_141,player_id_12,678.42,0,2,0.1431,0.0715,0,2,13,1.6716,0.1343,1,8,16,1,2,first
game_123,record_5050,uae,brazil,1,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_259,player_id_14,1041.4,5,12,1.953,0.2239,3,0,4,0.346,0.1015,0,1,2,13,26,first
game_1232,record_5103,vietnam,iceland,1,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_60,player_id_16,720.0,2,3,0.2295,0.1139,1,0,11,1.4812,0.1519,0,6,12,3,6,first
game_1238,record_5220,indonesia,thailand,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_93,player_id_142,720.0,1,8,1.153,0.1865,1,0,4,0.3794,0.1134,0,1,2,7,14,first
game_1239,record_5240,canada,ethiopia,1,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_232,player_id_258,840.0,1,7,1.0517,0.1581,1,0,3,0.1884,0.064,0,1,2,8,16,first
game_1244,record_5371,vietnam,rwanda,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_60,player_id_62,720.0,8,14,2.7325,0.2501,4,0,3,0.2783,0.0928,0,1,2,9,18,first
game_1245,record_5386,panama,philippines,1,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_293,player_id_38,802.89,2,5,0.4473,0.1856,1,3,11,1.578,0.1548,2,8,16,1,2,first
game_1246,record_5410,singapore,uk,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_123,player_id_40,959.3,0,2,0.1923,0.1037,0,3,13,2.1139,0.1766,2,7,17,0,0,first
game_1248,record_5445,switzerland,usa,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_86,player_id_152,720.0,0,2,0.1441,0.072,0,1,9,1.3559,0.1588,1,7,14,0,0,first
game_1248,record_5449,switzerland,usa,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_86,player_id_152,783.96,5,18,2.8947,0.2257,3,0,4,0.2654,0.0717,0,1,2,9,18,first
game_125,record_5476,usa,thailand,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_152,player_id_142,863.11,1,10,1.4778,0.1558,2,2,3,0.2881,0.1217,1,1,5,8,16,first
game_1250,record_5497,morocco,south_korea,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_25,player_id_80,1080.0,5,10,1.3893,0.1529,3,0,2,0.078,0.0522,0,2,4,9,22,first
game_1253,record_5555,thailand,vietnam,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_142,player_id_60,653.44,3,9,1.6162,0.2413,2,0,4,0.1837,0.0529,0,0,0,8,16,first
game_1255,record_5601,south_korea,mongolia,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_80,player_id_220,720.0,0,3,0.2588,0.0926,0,0,7,0.9484,0.1402,0,7,14,1,4,first
game_1257,record_5640,usa,france,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_152,player_id_208,791.86,0,2,0.1935,0.12,0,4,14,2.6716,0.2361,3,14,30,0,0,first
game_126,record_5690,germany,south_korea,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_75,player_id_80,960.0,0,3,0.2578,0.1043,0,6,17,2.7706,0.2266,5,11,22,3,6,first
game_1261,record_5723,germany,oman,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_75,player_id_266,654.63,1,7,1.0809,0.2238,1,0,2,0.2163,0.1239,0,3,6,8,16,first
game_1262,record_5750,mexico,new_zealand,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_103,player_id_36,716.58,4,9,1.5317,0.1779,2,0,1,0.0577,0.0577,0,0,0,7,14,first
game_1263,record_5775,panama,guatemala,1,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_293,player_id_141,894.5,2,8,1.0371,0.1452,1,0,5,0.3026,0.0991,0,2,4,9,18,first
game_1264,record_5787,singapore,netherlands,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_123,player_id_148,678.69,0,0,0.0,0.0,0,13,15,2.283,0.2209,7,7,14,1,2,first
game_1264,record_5795,singapore,netherlands,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_123,player_id_148,720.0,2,5,1.0895,0.2437,1,2,7,0.6018,0.1209,1,1,2,9,18,first
game_1267,record_5840,switzerland,peru,1,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_86,player_id_218,1498.5,0,13,1.7541,0.1426,0,0,2,0.1299,0.0747,0,0,0,13,29,first
game_1268,record_5862,singapore,usa,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_123,player_id_152,720.0,0,8,1.4123,0.1853,0,0,3,0.2703,0.0935,0,0,0,6,12,first
game_127,record_5915,morocco,indonesia,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_25,player_id_93,720.0,0,8,1.0257,0.1346,0,0,3,0.1557,0.0672,0,0,0,6,12,first
game_1271,record_5954,uae,rwanda,1,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_259,player_id_62,891.63,5,20,3.7599,0.2376,4,0,4,0.3143,0.0996,0,1,2,11,22,first
game_1272,record_5970,mexico,india,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_103,player_id_257,682.93,0,3,0.2212,0.0879,0,0,7,0.8646,0.1292,0,8,16,0,0,first
game_1273,record_5983,indonesia,ethiopia,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_93,player_id_258,880.5,0,14,1.9362,0.2021,0,0,3,0.299,0.1089,0,3,6,12,24,first
game_1274,record_6016,south_korea,guatemala,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_80,player_id_141,656.77,2,10,1.5542,0.2173,2,3,4,0.2639,0.0709,2,0,0,7,14,first
game_1276,record_6047,china,france,1,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_216,player_id_208,826.26,0,2,0.1387,0.0769,0,0,13,1.9414,0.2321,1,9,20,0,0,first
game_1279,record_6100,pakistan,saudi_arabia,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_106,player_id_212,667.02,2,4,0.3356,0.1101,1,0,4,0.5384,0.1592,0,7,14,2,4,first
game_1279,record_6117,pakistan,saudi_arabia,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_106,player_id_212,720.0,2,7,1.0449,0.1576,1,0,1,0.101,0.101,0,2,4,7,14,first
game_128,record_6127,peru,serbia,1,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_218,player_id_12,687.68,0,5,0.4077,0.0841,0,4,11,1.5851,0.2291,2,7,14,2,4,first
game_1280,record_6148,new_zealand,netherlands,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_36,player_id_148,805.49,0,3,0.1215,0.0435,0,0,11,1.7831,0.2261,0,11,22,0,0,first
game_1281,record_6164,brazil,philippines,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_14,player_id_38,722.25,0,8,1.216,0.1761,0,0,1,0.0382,0.0382,0,1,2,6,15,first
game_1282,record_6180,serbia,kazakhstan,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_12,player_id_192,840.0,0,2,0.1886,0.0983,0,2,11,1.8239,0.2263,1,8,16,0,0,first
game_1285,record_6242,oman,uae,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_266,player_id_259,769.58,1,8,1.1474,0.1561,1,0,1,0.0672,0.0672,0,0,0,10,23,first
game_1289,record_6333,france,usa,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_208,player_id_152,947.3,3,17,2.8751,0.2415,2,0,3,0.3011,0.113,0,1,2,10,20,first
game_129,record_6341,mexico,pakistan,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_103,player_id_106,959.47,0,6,0.6156,0.1253,0,0,10,1.3966,0.1509,0,10,20,3,6,first
game_1290,record_6369,brazil,canada,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_14,player_id_232,749.56,4,12,1.905,0.1708,2,0,1,0.0758,0.0758,0,1,2,5,13,first
game_1291,record_6397,iceland,switzerland,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_16,player_id_86,960.0,9,14,2.1229,0.1619,5,0,2,0.1166,0.0612,0,1,2,9,18,first
game_1292,record_6402,uk,rwanda,1,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_40,player_id_62,1215.75,2,15,2.3194,0.1722,1,4,6,0.5552,0.1631,2,2,4,14,28,first
game_1296,record_6476,peru,singapore,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_218,player_id_123,654.71,6,12,1.8635,0.1723,3,0,3,0.2724,0.1217,0,2,4,7,14,first
game_1298,record_6526,mongolia,guatemala,1,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_220,player_id_141,857.45,0,8,1.0596,0.1777,0,0,4,0.3072,0.0781,0,1,2,9,18,first
game_1299,record_6539,pakistan,mexico,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_106,player_id_103,682.94,1,14,2.6924,0.2239,1,0,1,0.1013,0.1013,0,1,2,10,23,first
game_130,record_6570,brazil,new_zealand,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_14,player_id_36,931.76,2,3,0.3053,0.1261,1,1,14,2.2302,0.2146,1,14,28,1,2,first
game_1300,record_6600,ethiopia,oman,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_258,player_id_266,785.39,2,17,3.0934,0.2276,1,2,5,0.3917,0.0838,1,0,0,13,28,first
game_1303,record_6659,serbia,usa,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_12,player_id_152,734.84,6,14,2.1435,0.2234,4,0,5,0.4539,0.0962,0,0,0,12,26,first
game_1304,record_6678,canada,morocco,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_232,player_id_25,1051.92,5,21,2.9606,0.2045,4,0,5,0.3066,0.0773,0,0,0,10,20,first
game_1306,record_6711,indonesia,germany,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_93,player_id_75,720.0,4,11,1.823,0.213,3,0,0,0.0,0.0,0,1,2,10,20,first
game_1309,record_6780,netherlands,south_korea,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_148,player_id_80,931.0,4,13,2.5665,0.2297,2,0,3,0.1544,0.0554,0,0,0,12,24,first
game_1311,record_6825,brazil,rwanda,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_14,player_id_62,660.0,3,8,1.3877,0.2545,2,0,1,0.0768,0.0768,0,0,0,5,13,first
game_134,record_6907,france,switzerland,1,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_208,player_id_86,720.33,2,7,1.1159,0.1637,1,0,2,0.1045,0.0543,0,0,0,8,16,first
game_137,record_6964,oman,netherlands,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_266,player_id_148,892.94,0,3,0.2744,0.1254,0,2,7,1.0329,0.1677,1,8,16,0,0,first
game_140,record_7052,iceland,uae,1,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_16,player_id_259,720.0,0,13,2.0011,0.1603,1,0,1,0.0762,0.0762,0,1,2,6,12,first
game_142,record_7090,philippines,rwanda,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_38,player_id_62,1061.4,4,12,1.8401,0.2168,3,0,2,0.156,0.0864,0,1,2,13,28,first
game_143,record_7095,china,mexico,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_216,player_id_103,745.21,1,5,0.4517,0.1102,1,1,12,1.6385,0.1589,1,6,15,4,8,first
game_147,record_7182,india,south_korea,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_257,player_id_80,720.0,0,1,0.1017,0.1017,0,5,11,1.549,0.2063,3,7,14,1,2,first
game_148,record_7214,morocco,vietnam,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_25,player_id_60,1011.23,8,16,2.1796,0.1662,4,1,6,0.4684,0.1104,2,4,8,10,20,first
game_149,record_7227,guatemala,usa,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_141,player_id_152,771.25,5,14,1.9751,0.1684,3,0,6,0.4192,0.0912,0,3,6,7,14,first
game_15,record_7233,uk,vietnam,1,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_40,player_id_60,851.07,3,11,1.6707,0.1572,2,1,5,0.44,0.1669,1,2,4,9,18,first
game_15,record_7250,uk,vietnam,1,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_40,player_id_60,686.48,0,1,0.1093,0.1093,0,0,3,0.4546,0.1666,0,7,14,0,0,first
game_150,record_7260,peru,pakistan,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_218,player_id_106,706.85,0,1,0.1021,0.1021,0,3,13,2.0015,0.2311,2,8,16,2,4,first
game_154,record_7338,germany,uae,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_75,player_id_259,840.0,0,0,0.0,0.0,0,6,9,1.3617,0.1654,3,7,14,1,2,first
game_159,record_7440,mexico,rwanda,1,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_103,player_id_62,651.95,0,3,0.5199,0.1747,0,0,2,0.2021,0.1011,0,2,4,8,16,first
game_16,record_7464,thailand,france,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_142,player_id_208,782.95,0,1,0.0653,0.0653,0,5,14,2.4169,0.2159,3,8,16,1,2,first
game_165,record_7585,brazil,oman,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_14,player_id_266,775.63,3,8,1.6832,0.2558,2,0,5,0.3733,0.0946,0,2,4,9,18,first
game_168,record_7646,thailand,iceland,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_142,player_id_16,720.0,1,5,0.3882,0.1001,1,0,9,1.5714,0.204,0,7,16,1,2,first
game_169,record_7655,new_zealand,switzerland,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_36,player_id_86,1045.71,3,9,1.8369,0.2267,2,0,1,0.0559,0.0559,0,1,2,12,24,first
game_169,record_7659,new_zealand,switzerland,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_36,player_id_86,659.93,0,3,0.1972,0.0662,0,1,17,3.2092,0.2244,1,8,16,0,0,first
game_170,record_7691,kazakhstan,vietnam,1,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_192,player_id_60,819.29,3,16,2.8484,0.245,2,0,1,0.0594,0.0594,0,1,2,10,20,first
game_172,record_7728,peru,netherlands,1,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_218,player_id_148,754.06,0,4,0.267,0.077,0,2,4,0.6928,0.1986,1,9,21,0,0,first
game_175,record_7788,thailand,morocco,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_142,player_id_25,720.0,1,7,0.5081,0.1046,2,0,3,0.5014,0.2019,0,10,20,1,2,first
game_176,record_7819,rwanda,peru,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_62,player_id_218,709.36,0,1,0.1026,0.1026,0,3,10,1.638,0.2205,2,10,20,2,4,first
game_177,record_7843,pakistan,iceland,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_106,player_id_16,687.2,0,7,1.1196,0.2155,0,0,2,0.1543,0.0913,0,1,2,8,16,first
game_179,record_7878,new_zealand,switzerland,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_36,player_id_86,667.35,0,2,0.1298,0.0652,0,1,10,1.7398,0.2141,2,8,16,0,0,first
game_182,record_7947,philippines,germany,1,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_38,player_id_75,720.0,0,1,0.0594,0.0594,0,2,9,1.718,0.2335,1,10,20,3,6,first
game_184,record_7980,usa,india,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_152,player_id_257,694.63,1,6,0.9291,0.2099,1,0,3,0.2613,0.1073,0,2,4,7,14,first
game_184,record_7993,usa,india,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_152,player_id_257,724.9,2,3,0.2576,0.0929,1,2,10,1.5104,0.1556,2,7,16,0,0,first
game_186,record_8030,uae,guatemala,1,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_259,player_id_141,885.35,2,13,1.9577,0.2052,1,0,4,0.3063,0.1085,0,3,6,9,18,first
game_187,record_8053,netherlands,mexico,1,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_148,player_id_103,789.75,3,11,1.7025,0.2148,2,0,2,0.0944,0.0609,0,1,2,10,20,first
game_189,record_8081,germany,thailand,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_75,player_id_142,696.09,0,3,0.1903,0.0687,0,4,10,1.5646,0.1741,2,8,18,2,4,first
game_191,record_8147,saudi_arabia,pakistan,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_212,player_id_106,706.56,2,11,1.7779,0.2172,1,0,2,0.1859,0.0929,0,1,2,7,14,first
game_193,record_8193,rwanda,ethiopia,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_62,player_id_258,1093.72,0,12,1.701,0.1493,0,0,3,0.1927,0.0642,0,0,0,11,22,first
game_194,record_8205,mongolia,singapore,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_220,player_id_123,960.0,9,17,2.4826,0.2078,5,0,6,0.556,0.1007,0,0,0,9,18,first
game_199,record_8302,south_korea,philippines,1,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_80,player_id_38,690.25,1,9,1.406,0.1666,1,1,4,0.2565,0.0981,1,1,2,8,16,first
game_199,record_8311,south_korea,philippines,1,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_80,player_id_38,1006.7,0,3,0.1887,0.0753,0,4,9,1.2753,0.2034,2,11,22,2,4,first
game_2,record_8321,france,morocco,1,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_208,player_id_25,753.31,0,1,0.0617,0.0617,0,2,9,1.2812,0.1853,1,9,18,1,2,first
game_200,record_8373,mexico,iceland,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_103,player_id_16,1046.76,5,16,2.7562,0.1783,4,1,5,0.3509,0.0788,1,0,0,10,20,first
game_201,record_8389,switzerland,new_zealand,1,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_86,player_id_36,958.45,0,3,0.2118,0.0798,0,3,18,2.7885,0.2047,2,11,24,2,4,first
game_202,record_8413,netherlands,vietnam,1,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_148,player_id_60,704.23,4,7,1.3308,0.2354,2,0,1,0.0551,0.0551,0,1,2,8,19,first
game_203,record_8431,switzerland,iceland,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_86,player_id_16,790.61,0,9,1.3599,0.2149,0,0,2,0.1318,0.0738,0,0,0,8,16,first
game_208,record_8541,serbia,guatemala,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_12,player_id_141,823.54,0,7,0.5314,0.0905,0,1,6,0.7562,0.134,2,8,16,4,8,first
game_21,record_8578,serbia,pakistan,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_12,player_id_106,720.0,4,9,1.3118,0.1489,2,0,3,0.2029,0.0696,0,1,2,6,12,first
game_210,record_8596,germany,china,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_75,player_id_216,840.0,3,6,0.8878,0.1576,2,0,2,0.1864,0.0965,0,0,0,8,16,first
game_212,record_8644,pakistan,uae,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_106,player_id_259,685.3,1,3,0.246,0.1042,1,0,6,0.8306,0.1415,0,8,16,1,2,first
game_215,record_8703,saudi_arabia,rwanda,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_212,player_id_62,654.65,3,13,2.267,0.2375,2,0,3,0.2457,0.09,0,0,0,8,16,first
game_217,record_8741,kazakhstan,south_korea,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_192,player_id_80,1200.0,8,18,2.7658,0.2169,4,0,3,0.3278,0.1093,0,0,0,12,24,first
game_218,record_8762,oman,morocco,1,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_266,player_id_25,655.53,0,12,1.7673,0.1597,0,0,3,0.2585,0.1397,0,1,2,6,12,first
game_219,record_8769,philippines,indonesia,1,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_38,player_id_93,835.91,2,14,1.9043,0.1934,1,0,2,0.1991,0.1352,0,2,4,9,18,first
game_220,record_8812,singapore,new_zealand,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_123,player_id_36,840.0,9,20,3.3495,0.2443,6,0,8,0.7639,0.1196,0,2,4,9,18,first
game_222,record_8860,canada,iceland,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_232,player_id_16,926.72,5,12,2.0303,0.2303,3,1,6,0.5217,0.1094,1,2,4,10,20,first
game_224,record_8895,mongolia,brazil,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_220,player_id_14,972.63,0,5,0.3075,0.0923,0,4,8,1.3099,0.169,3,12,24,2,4,first
game_227,record_8947,france,china,1,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_208,player_id_216,979.36,0,14,2.0797,0.1635,0,0,4,0.2959,0.0763,0,1,2,9,22,first
game_229,record_8990,indonesia,brazil,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_93,player_id_14,840.0,3,7,1.0833,0.2196,2,3,4,0.4124,0.1192,3,2,4,8,16,first
game_23,record_9014,uae,usa,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_259,player_id_152,720.0,0,5,0.4067,0.086,0,1,9,1.5143,0.2035,1,7,14,1,2,first
game_234,record_9110,netherlands,usa,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_148,player_id_152,1141.13,8,28,5.3105,0.2381,5,0,1,0.0596,0.0596,0,0,0,16,34,first
game_236,record_9152,guatemala,vietnam,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_141,player_id_60,673.32,0,2,0.1419,0.0748,0,4,8,0.9922,0.1404,2,6,12,1,2,first
game_237,record_9158,iceland,south_korea,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_16,player_id_80,1049.86,3,18,3.2338,0.2304,2,0,1,0.0606,0.0606,0,1,2,16,37,first
game_239,record_9206,morocco,oman,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_25,player_id_266,720.0,8,16,2.1514,0.159,4,0,4,0.3002,0.0957,0,1,2,6,12,first
game_24,record_9216,oman,new_zealand,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_266,player_id_36,759.24,0,0,0.0,0.0,0,0,12,2.1115,0.2279,0,10,20,2,4,first
game_241,record_9274,india,france,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_257,player_id_208,795.66,0,10,1.4772,0.1554,0,0,5,0.378,0.0857,0,0,0,7,14,first
game_242,record_9283,china,philippines,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_216,player_id_38,677.92,2,6,1.015,0.1713,1,0,2,0.1329,0.0692,0,0,0,6,12,first
game_248,record_9403,uk,switzerland,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_40,player_id_86,654.84,2,3,0.4879,0.1701,1,0,2,0.1479,0.0752,0,1,2,7,14,first
game_249,record_9412,pakistan,mongolia,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_106,player_id_220,741.91,0,5,0.7841,0.1635,0,0,3,0.2062,0.0812,0,2,4,8,18,first
game_251,record_9479,panama,usa,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_293,player_id_152,816.81,0,0,0.0,0.0,0,2,7,1.111,0.1711,1,8,16,1,2,first
game_252,record_9505,brazil,guatemala,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_14,player_id_141,720.0,0,9,0.7782,0.0947,1,0,5,0.6138,0.1463,0,6,12,1,2,first
game_252,record_9508,brazil,guatemala,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_14,player_id_141,960.0,0,9,1.3721,0.158,0,0,3,0.2551,0.1018,0,1,2,8,16,first
game_255,record_9551,oman,kazakhstan,1,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_266,player_id_192,921.7,4,9,1.608,0.2678,2,0,1,0.052,0.052,0,4,8,10,22,first
game_255,record_9555,oman,kazakhstan,1,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_266,player_id_192,1219.39,0,4,0.3478,0.0977,0,0,13,2.1132,0.2064,1,12,24,0,0,first
game_257,record_9601,rwanda,morocco,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_62,player_id_25,720.0,0,4,0.3458,0.0996,0,4,6,0.7564,0.147,2,8,16,2,4,first
game_259,record_9638,thailand,mongolia,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_142,player_id_220,653.98,0,1,0.0898,0.0898,0,2,9,1.3935,0.207,1,9,20,1,2,first
game_26,record_9647,guatemala,rwanda,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_141,player_id_62,709.83,0,8,1.1261,0.146,1,0,2,0.1057,0.0623,0,2,4,10,23,first
game_261,record_9689,saudi_arabia,ethiopia,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_212,player_id_258,832.54,0,11,1.6213,0.1589,0,0,3,0.2623,0.1109,0,1,2,9,18,first
game_262,record_9717,indonesia,china,1,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_93,player_id_216,960.0,2,14,2.0287,0.2161,1,0,2,0.1674,0.0979,0,1,2,11,22,first
game_264,record_9758,kazakhstan,india,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_192,player_id_257,720.0,0,0,0.0,0.0,0,2,7,1.0418,0.1814,1,6,12,1,2,first
game_265,record_9772,france,south_korea,1,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_208,player_id_80,720.0,0,2,0.2177,0.1088,0,1,5,0.8355,0.1729,1,6,12,1,2,first
